Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL 
"@djoffray Je sais pas trop lequel, UK, Australie.... C'est une pièce rapportée pour combler
https://t.co/jfSHehFLPo",2020-12-03 19:57:09,jul_boud,Twitter Web App,1334587499285504002,https://twitter.com/statuses/1334587499285504002
Intermarché latest arrival in new sponsor carousel for 2021 https://t.co/VNg8j4xStH https://t.co/MYicbpIf4O,2020-12-03 19:57:06,OsamuSuzuki3,IFTTT,1334587484236369925,https://twitter.com/statuses/1334587484236369925
"LE 03 DÉCEMBRE 2020, AVANT SON DISCOURS JEAN CASTEX CHERCHE SES LUNETTES !, CELA FAIT PEUR PAR QUI ON EST GOUVERNÉ !!!!

https://t.co/LZ2NuzWEFS",2020-12-03 19:56:55,herve_ferrant,Twitter Web App,1334587439856431105,https://twitter.com/statuses/1334587439856431105
"Selon Warner Media, ‘Zack Snyder’s Justice League’ arrivera sur HBO Max dans ""quelques mois"".

(Source : https://t.co/IheSojA1RP). https://t.co/DynjokP7eQ",2020-12-03 19:56:19,LeQGdesSupers,Twitter for iPhone,1334587288412631041,https://twitter.com/statuses/1334587288412631041
"On nous rétorquera que c'est au plateformes de le faire. 
Mais en attendant que la loi change, on fait quoi ?
Nous avons décidé de prendre nos responsabilités en portant ce projet.
Bravo @BGomes_75 ! 
https://t.co/4tZdniavHA",2020-12-03 19:55:59,IanBrossat,Twitter for Android,1334587202785972229,https://twitter.com/statuses/1334587202785972229
Suivez en DIRECT commenté le déplacement du Standard aux Rangers https://t.co/4Uf7Jzvde4 #rscl,2020-12-03 19:55:50,walfoot,Walfoot,1334587166337490948,https://twitter.com/statuses/1334587166337490948
@Suzypaty La fake news ne viendrait pas de tous les instituts de sondage en France ?,2020-12-03 19:55:46,FandeEmrys,Twitter Web App,1334587147375046656,https://twitter.com/statuses/1334587147375046656
@WW_NEWS_ 100% blatant voter fraud,2020-12-03 19:55:30,JoanofAmerica,Twitter for iPhone,1334587082757591044,https://twitter.com/statuses/1334587082757591044
"@Haut_Primate Et les sites bourrés de fake-news étiquetés ""extrême gauche"", ça court aussi pas mal les rues.",2020-12-03 19:55:29,CharlestonLord,Twitter Web App,1334587078512873473,https://twitter.com/statuses/1334587078512873473
"@koszaistos je pense que oui. Après je ne suis pas l'entreprise donc aucune idée de l'impact de cette news
Juste qu'elle vient à point apres le break des 1.58",2020-12-03 19:54:59,LarossTrading,Twitter Web App,1334586951345836033,https://twitter.com/statuses/1334586951345836033
Fabulous news! https://t.co/Tcn9YyQ3xp,2020-12-03 19:54:36,interpinsights,Twitter Web App,1334586857229836292,https://twitter.com/statuses/1334586857229836292
Reko International Group  reports FQ1 results https://t.co/ny0rLT6S7f,2020-12-03 19:54:33,stocks_tweets,dlvr.it,1334586842352521216,https://twitter.com/statuses/1334586842352521216
"""Defy the Black Experience"" encourage les étudiants BIPOC à s'unir pour dénoncer l'administration de l'Université d'Ottawa
(Holland,2020)[article anglais]
https://t.co/TAa5lR3kzA",2020-12-03 19:54:15,uOttawaInclu,Twitter Web App,1334586769581498368,https://twitter.com/statuses/1334586769581498368
"«Si demain on se retrouve avec des urgences et des soins intensifs saturés, on prendra les décisions qui s’imposent. Même si cela devait arriver entre Noël et Nouvel An». Le Valais rouvre sous conditions le 14 décembre - https://t.co/cIWskxEyi1",2020-12-03 19:54:10,FerrariPatrick2,Twitter for iPhone,1334586747901112323,https://twitter.com/statuses/1334586747901112323
"#Mali Moctar Ouane, Premier ministre du Mali: « Le dialogue avec les terroristes est une volonté des maliens »https://t.co/Uq8mrSxjxL https://t.co/snTpOyTcHS",2020-12-03 19:54:09,aBamako,Twitter Web App,1334586742846918663,https://twitter.com/statuses/1334586742846918663
"La #Namibie, frappée de sécheresse, met en vente 170 éléphants
https://t.co/GDXAZu3lfT",2020-12-03 19:54:02,africanewshub,Africa News Hub,1334586711440023553,https://twitter.com/statuses/1334586711440023553
@Frospigliosi Van a salir con que es un fake-news,2020-12-03 19:54:01,Christi51869951,Twitter Web App,1334586710576017409,https://twitter.com/statuses/1334586710576017409
Book Review: '#Porsche 356 Sales Brochure Collection': https://t.co/qpB4JajYi0 #PorscheClubOfAmerica https://t.co/FClKLxR2fW,2020-12-03 19:53:53,PCANational,Hootsuite Inc.,1334586675582955526,https://twitter.com/statuses/1334586675582955526
"@JeanLouisSAPALY L'acceleration de la campagne de vaccination annonce la reprise: good news. Vivenent que tous les secteurs soient concernes, notamment les petits commerces.",2020-12-03 19:53:37,ElianeNana1,Twitter for Android,1334586606557204480,https://twitter.com/statuses/1334586606557204480
Brexit: les discussions s'accélèrent https://t.co/CAs5JqOzxd,2020-12-03 19:53:30,LucieGuillemot,Buzzagain,1334586578438676480,https://twitter.com/statuses/1334586578438676480
L'escroquerie de l'art contemporain... https://t.co/NRgvzBlEDd,2020-12-03 19:53:24,AmauryBrelet,Twitter Web App,1334586554505981952,https://twitter.com/statuses/1334586554505981952
"@BFMTV C'est de l'amateurisme à l'État pur

Imaginez si le scénario du vaccin de la dengue se produit? 

https://t.co/AtR4RHvhqR",2020-12-03 19:53:22,BobbyMacaron,Twitter for Android,1334586547140775936,https://twitter.com/statuses/1334586547140775936
Mort de Valéry Giscard d’Estaing : ce scandale sur Claude François qu’il a étouffé pour Anne-Aymone https://t.co/86tfgVtoFV,2020-12-03 19:53:16,NgSangha,Twitter for Android,1334586520058138626,https://twitter.com/statuses/1334586520058138626
Le #PSG connaît son calendrier jusqu'à la fin de l'année 2020 https://t.co/YHEQYiLOWL,2020-12-03 19:52:58,CulturePSG,Twitter Web App,1334586445877612546,https://twitter.com/statuses/1334586445877612546
L'Opep+ augmentera sa production de #pétrole en janvier mais moins que prévu https://t.co/6OQK27CGw1,2020-12-03 19:52:15,prixdupetrole,Prixdubaril,1334586262645317638,https://twitter.com/statuses/1334586262645317638
Défense : le Sénat adopte un budget en hausse - Public Sénat https://t.co/jAHFkbXjcW,2020-12-03 19:52:12,news_militaire,IFTTT,1334586253119930369,https://twitter.com/statuses/1334586253119930369
Bonjour  https://t.co/X45XXT6yCB,2020-12-03 19:52:07,alexand31374753,SociabbleApp,1334586231326449666,https://twitter.com/statuses/1334586231326449666
"Bizar moment bij Gent: ""Amateurisme op Europees niveau"" https://t.co/Yj1sYzGNv9",2020-12-03 19:52:02,GentFans,dlvr.it,1334586208643502080,https://twitter.com/statuses/1334586208643502080
"PA voter fraud
https://t.co/GZ2bfNabeo",2020-12-03 19:51:27,rockbeachnetty,Twitter for Android,1334586062337953792,https://twitter.com/statuses/1334586062337953792
"Bizar moment bij Gent: ""Amateurisme op Europees niveau"" #GntLib #UEL https://t.co/mTAWp8s99r https://t.co/BwuvOwswZw",2020-12-03 19:51:02,voetbalnieuwsbe,Voetbalnieuwsbe,1334585958952472576,https://twitter.com/statuses/1334585958952472576
"#COVID19: Plus de 60,000 morts au Royaume-Uni.  https://t.co/ZwtGX00fUO",2020-12-03 19:50:58,AlexSeale,Twitter for iPhone,1334585940598255618,https://twitter.com/statuses/1334585940598255618
Le Réseau mondial de prière du Pape devient une fondation vaticane | Vatican News |  https://t.co/UQBYpXKmPK,2020-12-03 19:50:53,ATorrenzano,Twitter for iPhone,1334585919735799817,https://twitter.com/statuses/1334585919735799817
"L'Antwerp valide son ticket et passe l'hiver, La Gantoise ridicule jusqu'au bout https://t.co/P368SsnnEN #antwerpfc #gantoise",2020-12-03 19:50:49,walfoot,Walfoot,1334585905642958848,https://twitter.com/statuses/1334585905642958848
"Pour @ONU_fr la loi sécurité globale semble incompatible avec le droit international des droits de l'homme et devrait être révisée en profondeur  #LoiSecuriteGlobale  

https://t.co/GbT5xZKMgv",2020-12-03 19:50:34,RicardParreir,Twitter Web App,1334585841637855233,https://twitter.com/statuses/1334585841637855233
Vols de rapatriement : Air Algérie dévoile le programme https://t.co/aAIx6ak0Ig https://t.co/htUCJuVI7C,2020-12-03 19:50:32,fibladifr,dlvr.it,1334585833374973952,https://twitter.com/statuses/1334585833374973952
La pub Noël 2020 de Microsoft met en avant les jeux Xbox et l'histoire d'un chien https://t.co/2Z5tgVWMgc,2020-12-03 19:50:32,Xboxygen,dlvr.it,1334585831139332097,https://twitter.com/statuses/1334585831139332097
big news je connais encore mon solfège,2020-12-03 19:50:25,sugandtheyakuza,Twitter Web App,1334585800999260162,https://twitter.com/statuses/1334585800999260162
« la simple réécriture de l'article 24 ne résoudra pas ses défauts et cette disposition n'est certainement pas la seule dans la proposition de loi qui porte atteinte aux droits de l'homme ». #StopLoiSecuriteGlobale  https://t.co/kZWeEHnnVs,2020-12-03 19:50:14,poxxk,Twitter Web App,1334585754899648515,https://twitter.com/statuses/1334585754899648515
"En plus du vol de leur terre !

Israël transfère près d'un milliard de dollars dus à l'autorité Palestinienne https://t.co/6YaAW0SDpw via @yahooactufr",2020-12-03 19:50:13,sdmlibre,Twitter for Android,1334585751225454592,https://twitter.com/statuses/1334585751225454592
https://t.co/Q4hxMnJ9MX @MyNameIsKingdom s vacation destination once Covid ends?,2020-12-03 19:50:09,TimMalonereiki,Twitter Web App,1334585733915566081,https://twitter.com/statuses/1334585733915566081
"Attention de ne pas être taxée de ""fake news"" comme l'article vient de Sputnik https://t.co/DMQN0uK8Wx https://t.co/7ivIC1GbIx",2020-12-03 19:50:08,Suzypaty,Twitter for Android,1334585733219233793,https://twitter.com/statuses/1334585733219233793
Musique de la pub Chanel N°5 avec Marion Cotillard : qui chante ? https://t.co/UriBVjEgc7 https://t.co/joM91JwrP8,2020-12-03 19:50:03,purecharts,dlvr.it,1334585710196625409,https://twitter.com/statuses/1334585710196625409
"Clip ""Je remercie mon ex"" : Camille Lellouche se fait des films avant son premier album https://t.co/kQcAJiLcPX https://t.co/GZePnVNhVX",2020-12-03 19:50:02,purecharts,dlvr.it,1334585706849583104,https://twitter.com/statuses/1334585706849583104
#Nucléaire - Réacteurs de 900 MW : l'#ASN ouvre une consultation sur le fonctionnement au-delà de 40 ans https://t.co/wwQnce3hIz,2020-12-03 19:49:27,Nuke_Info,Twitter Web App,1334585561697439745,https://twitter.com/statuses/1334585561697439745
“André Faivre était un vétéran du Parti communiste” https://t.co/kyeiwhfOW3,2020-12-03 19:49:23,montceaunews,Montceau News,1334585544572080129,https://twitter.com/statuses/1334585544572080129
"#Mali Réduire la force française serait “hasardeux”, dit un commandant sahélien..https://t.co/59qPoFysYF https://t.co/1FsFVDFn4t",2020-12-03 19:49:20,aBamako,Twitter Web App,1334585529510322179,https://twitter.com/statuses/1334585529510322179
Elvis Costello and Iggy Pop Share New Song “No Flag (en Français)”: Listen https://t.co/D7ZpiuIlCg,2020-12-03 19:49:10,Frabjousmaniple,IFTTT,1334585489794461699,https://twitter.com/statuses/1334585489794461699
https://t.co/yv4h9t8Hal : 10929647-ec6b-48ef-8142-901f02819bf0,2020-12-03 19:49:02,test5f1798,TestsForSearch,1334585453924610048,https://twitter.com/statuses/1334585453924610048
Current Affairs | Lt Gen Asad Durrani | Former DG ISI | VOG NEWS | Voice... https://t.co/v1pFCwwTp9 via @YouTube,2020-12-03 19:49:02,abu_nouman,Twitter Web App,1334585453610151937,https://twitter.com/statuses/1334585453610151937
"N'ayant pas assez d'information pour faire une news complète, je vous partage les Titres des épisodes de la série Pokémon de ce mois-ci sur les réseaux sociaux ! #Lionel_B

04/12 : PM 048 - La Presque Crise de Pikachu
11/12 : PM 049 - Chloé et le vraiment mystérieux Évoli ! https://t.co/tYPloNg4T5",2020-12-03 19:49:01,SiteEternia,Twitter Web App,1334585451244625922,https://twitter.com/statuses/1334585451244625922
Valery Giscard d'Estaing : 'Sa politique africaine se voulait différente de celle de Gaulle' https://t.co/mKPgXEebKB,2020-12-03 19:49:00,DominiqueGuihot,Twitter for iPhone,1334585445271924745,https://twitter.com/statuses/1334585445271924745
@NCheron_bourse Je vous suis depuis mars. J’apprécie ce format. Nb d’actions suffisant car des news chaque semaine. J’attends mtnt les itws de Dirigeants. Merci pour votre travail et votre partage,2020-12-03 19:48:37,lj_jimenez4,Twitter for iPhone,1334585349268512770,https://twitter.com/statuses/1334585349268512770
#Mali Terrorisme – Sahel: les forces militaires britanniques débarquent au Mali..https://t.co/wk3ezVB6OO https://t.co/INCPtfvMhL,2020-12-03 19:48:24,aBamako,Twitter Web App,1334585294247653376,https://twitter.com/statuses/1334585294247653376
Truck Driver lança DLC French Paint Jobs - Pizza Fria https://t.co/2XKmsVdYjk https://t.co/zL1862M495,2020-12-03 19:48:15,pizzafriabr,Twitter auto publisher PizzaFria,1334585257639747584,https://twitter.com/statuses/1334585257639747584
Les Princes de l'amour : il n'y aura pas d'épisode le vendredi ! https://t.co/sUveGSeKnC https://t.co/SM9K8Lwv1x,2020-12-03 19:48:10,Tele2Semaines,Echobox,1334585238115192834,https://twitter.com/statuses/1334585238115192834
@Solarus0 Fake news : cela voudrait dire qu'ils étaient au moins 60 à Debout la France,2020-12-03 19:48:09,seb_c_bien_31,Twitter Web App,1334585230590611464,https://twitter.com/statuses/1334585230590611464
"Et oui, l'interview exclusive de Denis Villeneuve, c'est dans le Mook Dune !
#MookDune #Dune
https://t.co/USFxcYPjjn",2020-12-03 19:48:08,julie_p0,Twitter for Android,1334585229953142785,https://twitter.com/statuses/1334585229953142785
Cyberpunk 2077 - CD Projekt dévoile les horaires des sorties mondiaux du jeu https://t.co/BVgB7qFwX0 via @JVCom,2020-12-03 19:47:11,LESTAT082525,Twitter Web App,1334584988457725954,https://twitter.com/statuses/1334584988457725954
"Selon l'Hadopi, le piratage audiovisuel a coûté 1 milliard d'euros en 2019 https://t.co/Hz8OQePfmS https://t.co/XG4jUGfzwC",2020-12-03 19:47:09,cnetfrance,Echobox,1334584980291325960,https://twitter.com/statuses/1334584980291325960
Hélène Darroze : le confinement lui a permis de regarder Top Chef pour la première fois https://t.co/renV9qXqek https://t.co/8uUVhy3IBR,2020-12-03 19:47:02,Tele7,dlvr.it,1334584952957018117,https://twitter.com/statuses/1334584952957018117
"UEL - LAntwerp se qualifie, Gand déçoit encore #RAFC #UEL https://t.co/nrd5owdyfZ https://t.co/1HTt6PQKFA",2020-12-03 19:46:02,footnewsbe,Footnewsbe,1334584700556505095,https://twitter.com/statuses/1334584700556505095
"3 Français sur 10 célébreront les fêtes de fin d'année à distance.
Les maîtres-mots des Français pour ce Noël : plaisir, positivité et partage !
71% d’entre eux pensent que l’optimisme peut se répandre grâce à « l’esprit de #Noël  https://t.co/qDcntVwqKP",2020-12-03 19:46:01,ChanPerco,Buffer,1334584694185267201,https://twitter.com/statuses/1334584694185267201
"Vaccination Covid-19 : la France déboursera 1,5 milliard d'euros en 2021 https://t.co/BimBb1sbuw",2020-12-03 19:45:32,EconomieMatin,dlvr.it,1334584573796122625,https://twitter.com/statuses/1334584573796122625
"Lenovo Data Center Group Delivers New Data Management Solutions 
https://t.co/uIb62zZBp8",2020-12-03 19:45:31,EnterpriseAI_,Hootsuite Inc.,1334584569174106112,https://twitter.com/statuses/1334584569174106112
"#StopLoiSecuriteGlobale #TousContreMacronJour64 
Des experts indépendants de l’ONU demandent à la France de réviser sa proposition de loi sur la sécurité globale | ONU Info https://t.co/77iEIvpR6F",2020-12-03 19:45:22,Marc311PL,Twitter Web App,1334584531043684352,https://twitter.com/statuses/1334584531043684352
Un si grand soleil : pourquoi vous ne verrez pas le feuilleton de France 2 ce jeudi 3 décembre https://t.co/LMwGNCrsIl https://t.co/aSve81iu4Y,2020-12-03 19:45:16,TeleLoisirs,Echobox,1334584508557963267,https://twitter.com/statuses/1334584508557963267
Une réédition de l'album sortira dans quelques jours ! https://t.co/SFkrt1yj6t,2020-12-03 19:45:06,VirageRadio,AgoraPulse Manager,1334584463263735819,https://twitter.com/statuses/1334584463263735819
“André FAIVRE était un militant infatigable” https://t.co/ZCysDvxILg,2020-12-03 19:44:44,montceaunews,Montceau News,1334584372998131715,https://twitter.com/statuses/1334584372998131715
Extra $225m raise 'signals confidence' https://t.co/cz70mvyPos,2020-12-03 19:44:17,Tribune242,Bitly,1334584260792111107,https://twitter.com/statuses/1334584260792111107
"L'aliéniste : l'ange des ténèbres (Canal+) : que veut dire l'aliéniste, l'histoire vraie Toutes les questions sur cette série d'époque https://t.co/uGfcC4BOOI https://t.co/9qsclBzDhl",2020-12-03 19:44:14,cineloisirs,Echobox,1334584247601029123,https://twitter.com/statuses/1334584247601029123
@lnstantFoot Fake news et même si il ne viendra jamais au PSG,2020-12-03 19:44:06,AugoustoA,Twitter for iPhone,1334584214721880064,https://twitter.com/statuses/1334584214721880064
Batman Arkham Knight fête Noël avec deux costumes gratuits https://t.co/aTvMaUqOZt via @JVCom trop kool,2020-12-03 19:43:49,LESTAT082525,Twitter Web App,1334584142407880719,https://twitter.com/statuses/1334584142407880719
"Houla grosse news qui vient de donnée, qui créeera je suis certain un paquet de ague et de débat chez les youtuber cinéma x)

JE fais une vidéo après mangé",2020-12-03 19:43:30,Psyhodelikus,Twitter Web App,1334584064293150721,https://twitter.com/statuses/1334584064293150721
"Comment l’intelligence artificielle pourrait creuser l’écart entre les nations riches et les nations pauvres
(FMI)
https://t.co/KE3DD5JdJz",2020-12-03 19:42:26,martin_anota,Twitter Web App,1334583795920629761,https://twitter.com/statuses/1334583795920629761
"Ce chantier a été relayé par de nombreux groupes « de chantier » de la FI Depuis de nombreux mois.
Mais il est tant occulté par les Fakes-news du pouvoir en place qu’il est simplement passé sous silence (comme tant d’autres travaux !) https://t.co/wMvEfLexMO",2020-12-03 19:42:26,leveaudechaine,Twitter for iPhone,1334583794578436097,https://twitter.com/statuses/1334583794578436097
Relation Client : 6 tendances à suivre en 2021 #client https://t.co/EAs49Q7zQP,2020-12-03 19:41:45,fredhermelin,Sociallymap,1334583621420789762,https://twitter.com/statuses/1334583621420789762
@JTRPlayer Toujours pas de news ?? C’est abusé,2020-12-03 19:41:24,SuPierreman_,Twitter for iPhone,1334583534779064323,https://twitter.com/statuses/1334583534779064323
"Le troisième président de la Ve République Valéry Giscard d'Estaing (1974-1981), est mort mercredi soir du Covid-19, entouré des siens dans sa propriété d'Authon (Loir-et-Cher), à l'âge de 94 ans
#Rediff https://t.co/R1Ga161kgW",2020-12-03 19:41:14,_H24news,Nonli,1334583492617916427,https://twitter.com/statuses/1334583492617916427
Fabulous news! https://t.co/cM93rU4Svd,2020-12-03 19:40:59,vjonesphoto,Twitter for iPhone,1334583427316785159,https://twitter.com/statuses/1334583427316785159
Bordeaux : Les policiers ouvrent le feu sur un suspect qui leur fonce dessus avec son véhicule https://t.co/Y4LFpLg52O,2020-12-03 19:39:40,julius453,Twitter for Android,1334583097132789768,https://twitter.com/statuses/1334583097132789768
Sécurité alimentaire: L’Afrique de l’Ouest connaît la crise « la plus grave des dernières décennies » #news https://t.co/SLIXj9ZSEW,2020-12-03 19:39:34,LeLynxGN,WordPress.com,1334583072805810178,https://twitter.com/statuses/1334583072805810178
The King of Fighters XV dévoile ses premiers personnages et nous donne rendez-vous https://t.co/nSSGd9xVp1 https://t.co/kd2JzjTr3B,2020-12-03 19:39:32,Playsebtion,dlvr.it,1334583065889259521,https://twitter.com/statuses/1334583065889259521
Bussy-Saint-Georges : deux mineurs interpellés après des tirs de mortiers sur le poste de police https://t.co/uNgOXnaLPs,2020-12-03 19:39:32,swigglaradio,dlvr.it,1334583064886792193,https://twitter.com/statuses/1334583064886792193
"(Des écoutes à l’échelle mondiale : 25 pays, dont quatre européens, sont victimes d’espionnage) on News, Sciences , Nouvelles Technologies et Découvertes - https://t.co/m0hWFvr8kt",2020-12-03 19:39:32,sakofis,Exemple Programmation,1334583062714175488,https://twitter.com/statuses/1334583062714175488
Des experts indépendants de l’ONU demandent à la France de réviser sa proposition de « #PPLLoiSecuriteGlobale https://t.co/8WBpr6RPK5,2020-12-03 19:39:31,bembelly,Twitter for iPhone,1334583059501477888,https://twitter.com/statuses/1334583059501477888
"(La Mini électrique aura droit à une version John Cooper Works) on News, Sciences , Nouvelles Technologies et Découvertes - https://t.co/E5BPiEBosi",2020-12-03 19:39:23,sakofis,Exemple Programmation,1334583025993195522,https://twitter.com/statuses/1334583025993195522
"(Black Friday 2020 : tech, électroménager, les meilleures offres à ne pas rater) on News, Sciences , Nouvelles Technologies et Découvertes - https://t.co/9WjDM5ZkMG",2020-12-03 19:39:15,sakofis,Exemple Programmation,1334582992933675010,https://twitter.com/statuses/1334582992933675010
Intermarché latest arrival in new sponsor carousel for 2021 https://t.co/qA4f84rtoL https://t.co/7xHAlz4dBK,2020-12-03 19:39:03,cyclecollective,dlvr.it,1334582944585850880,https://twitter.com/statuses/1334582944585850880
"(Accessibilité : le nouveau site d’Apple met en avant toutes les fonctionnalités de ses produits) on News, Sciences , Nouvelles Technologies et Découvertes - https://t.co/jklIz3Z81Y",2020-12-03 19:39:03,sakofis,Exemple Programmation,1334582943424147461,https://twitter.com/statuses/1334582943424147461
Elvis Costello and Iggy Pop Share New Song “No Flag (en Français)”: Listen https://t.co/bKhIR097WP https://t.co/Swmt3gXccz,2020-12-03 19:39:03,Johnavs,dlvr.it,1334582942308343808,https://twitter.com/statuses/1334582942308343808
"(iPhone pliable : voici comment fonctionnera la technologie d’Apple) on News, Sciences , Nouvelles Technologies et Découvertes - https://t.co/MUt9iWm7VT",2020-12-03 19:38:57,sakofis,Exemple Programmation,1334582919281713158,https://twitter.com/statuses/1334582919281713158
"(iOS 14.2 : le FaceTime en 1080p a été ajouté en douce sur les iPhone) on News, Sciences , Nouvelles Technologies et Découvertes - https://t.co/VgATx4wEdr",2020-12-03 19:38:50,sakofis,Exemple Programmation,1334582889934188544,https://twitter.com/statuses/1334582889934188544
"Au #Soudan, des dizaines de milliers d'Éthiopiens fuient la guerre https://t.co/GO0Fhn1QeP via @brutofficiel",2020-12-03 19:38:44,MSF_france,Twitter Web App,1334582862671175680,https://twitter.com/statuses/1334582862671175680
Ce genre de news !! J'aimerais tellement voir ce moment en vidéo ! https://t.co/wRgx298i4e,2020-12-03 19:38:39,cindyOM1993,Twitter Web App,1334582839782879232,https://twitter.com/statuses/1334582839782879232
Let get dangerous!!! https://t.co/oqhGbGAJxj,2020-12-03 19:38:34,stevenjmerkel,Twitter for iPhone,1334582819969003522,https://twitter.com/statuses/1334582819969003522
"La France compte 12 696 cas de Covid supplémentaires en 24 heures

https://t.co/8MoVw5Z61S",2020-12-03 19:38:18,YahooActuFR,TweetDeck,1334582754089046025,https://twitter.com/statuses/1334582754089046025
@FabrizioRomano Aouar news?,2020-12-03 19:37:44,Enzo7ii,Twitter for iPhone,1334582609834340355,https://twitter.com/statuses/1334582609834340355
@losclive Le CM du LOSC il a craqué mdr,2020-12-03 19:37:23,LOSC_News,Twitter for iPhone,1334582523867901955,https://twitter.com/statuses/1334582523867901955
"AH ! BREAKING NEWS ! j'avais prévu de proposer pour le soir de Noël Santa & Cie à ma famille, qui l'a déjà vu...au cinéma, avec moi. J'avais oublié.

Du coup vous auriez dans votre hotte un film de Noël qui pourrait plaire a un ado de 16 ans, un connard de 30 et ma reum de 50 ?",2020-12-03 19:37:16,Foulk32,Twitter Web App,1334582491617878019,https://twitter.com/statuses/1334582491617878019
"Ce n’est qu’un début. Il est temps de procéder à un examen parlementaire de la SRC au nom de ses actionnaires, vous, les contribuables. https://t.co/NyUGfq5X17",2020-12-03 19:36:33,SenatorHousakos,Twitter for iPhone,1334582311690571777,https://twitter.com/statuses/1334582311690571777
"Agde : les corps des deux marins, âgés de 23 et 33 ans, retrouvés dans l'épave du bateau naufragé https://t.co/gHYaQxdtBt",2020-12-03 19:36:19,bruccio20,Twitter Web App,1334582255990296576,https://twitter.com/statuses/1334582255990296576
rendez-vous sur https://t.co/bAp3p4RGu2 Fake News : la manipulation en 2019 https://t.co/DK12uRk4A8,2020-12-03 19:36:07,vdcommunication,Revive Social App,1334582205545390080,https://twitter.com/statuses/1334582205545390080
Handicapés: lancement de la plate-forme numérique « La solidarité nationale à l’écoute » https://t.co/YOU4Tpij29 https://t.co/gwXsv2FLob,2020-12-03 19:36:02,fibladifr,dlvr.it,1334582183604850689,https://twitter.com/statuses/1334582183604850689
"Turquie. La prisonnière kurde, Rojbin Çetin privée de soins contre son cancer de l'utérus https://t.co/TGkRqIqtT5 https://t.co/ji8mp8lpdO",2020-12-03 19:36:01,limportante_fr,limportante.fr,1334582180736012288,https://twitter.com/statuses/1334582180736012288
"À l'aide des cartes représentant les gestes barrières, défendez-vous contre votre adversaire Corona ! https://t.co/CGdk0U6mEW",2020-12-03 19:36:01,heidi_news,Buffer,1334582177724588040,https://twitter.com/statuses/1334582177724588040
@ABZZARGH Y a des news qui donnent le smile,2020-12-03 19:35:39,Hobbitdejardin,Twitter for Android,1334582085110128641,https://twitter.com/statuses/1334582085110128641
"@drainvillepm la loi c-36 loin d'aider les tds elle les a mis plus à risque & ce en bonne partie grâce à des féministes paternalistes qui veulent imposer leur valeur morales aux travailleurs du sexe! Occupez-vous des mineurs et foutez la paix aux autres!

 https://t.co/LWFihsHhYx",2020-12-03 19:35:37,FredPage777,Twitter Web App,1334582077149351941,https://twitter.com/statuses/1334582077149351941
@NekoATP Des news sur la cote au golf?,2020-12-03 19:34:54,xtui2,Twitter Web App,1334581896433573896,https://twitter.com/statuses/1334581896433573896
Le Ron est désormais un grand propagateur de Fake News sur la fraude aux élections présidentielles US. Il le fait par son compte @CodeMonkeyZ où il se présente comme un militant de la liberté d'expression.,2020-12-03 19:34:47,PimpOl,Twitter for Android,1334581870034563072,https://twitter.com/statuses/1334581870034563072
"https://t.co/XB3yjuFHeQ
Il y a 7 ans. Les news sympa du Web #sergelelama",2020-12-03 19:34:34,KarinnePoirey,Twitter for Android,1334581813147279362,https://twitter.com/statuses/1334581813147279362
Actus Mer/Sea News:  Milieu marin : l'UE n'offre qu'une protection superficielle - @EUauditors https://t.co/NusyQEP3EP,2020-12-03 19:34:32,JeromeOLLIER,dlvr.it,1334581805815488512,https://twitter.com/statuses/1334581805815488512
"Les Chinois ""intensifient leurs tentatives pour influencer"" l'équipe de Biden - BBC News Afrique https://t.co/qTSHvRcSBz",2020-12-03 19:34:18,morgan_vail,Twitter for iPhone,1334581747493769216,https://twitter.com/statuses/1334581747493769216
"@cyblesoleil Trump a toujours confiance en William Barr, l'article de l'associated Press était un Fake News. Informez vous ailleurs Le Soleil que l'Agence Haineuse de propagande France Presse.

Par chance que nous avons les médias alternatifs pour nous informer.",2020-12-03 19:34:07,CaronCarl2,Twitter Web App,1334581701993967620,https://twitter.com/statuses/1334581701993967620
Good News. 360 juifs d’Ethiopie viennent d’atterrir en Israël. – https://t.co/w7ybKpV0Y1 https://t.co/P9WSc5ASqz,2020-12-03 19:34:05,meirmichel,Twitter for iPhone,1334581692602912771,https://twitter.com/statuses/1334581692602912771
"Vaccin anti-Covid : Philippe Juvin est ""surpris par la faiblesse"" du plan dévoilé par l... https://t.co/aeux2nY477 via @yahooactufr",2020-12-03 19:34:04,jasonito58,Twitter Web App,1334581689583022080,https://twitter.com/statuses/1334581689583022080
EuroMillions : comment augmenter vos chances de remporter le jackpot de 200 millions d'euros ce vendredi ? https://t.co/UPWdzKTaMe,2020-12-03 19:32:33,voltageofficiel,dlvr.it,1334581305527267328,https://twitter.com/statuses/1334581305527267328
"@KamVTV FRAUD!!
https://t.co/Qs3jSmG2s4",2020-12-03 19:32:19,dennissweatt,Twitter Web App,1334581246328856577,https://twitter.com/statuses/1334581246328856577
"On peut dire que les fake news, il y en a aussi dans les médias internationaux. Ces derniers ont affirmé que le chef de l'état algérien a annoncé son retour dans son pays pour bientôt...Le bientôt en question est déjà dépassé et il n'y a même pas une photo de ce chef de l'état",2020-12-03 19:32:05,ZiremYoucef,Twitter Web App,1334581190104379394,https://twitter.com/statuses/1334581190104379394
